pathway,hubness,community
GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,0.004901623085105551,20
GO_REGULATION_OF_KIDNEY_DEVELOPMENT,0.010313335692835166,20
GO_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT,0.005218172711213367,20
GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT,0.0026295947920679675,20
GO_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION,0.004921209307007837,20
GO_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD,0.004773549152381288,20
GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT,0.006514664120588569,20
GO_EAR_DEVELOPMENT,0.008302570997059435,20
GO_CELLULAR_RESPONSE_TO_RETINOIC_ACID,0.0035470667534094292,20
GO_ARTERY_MORPHOGENESIS,0.005436889700834252,20
GO_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,0.0026836827797347557,20
GO_NOSE_DEVELOPMENT,0.001200396254379959,20
GO_ROSTROCAUDAL_NEURAL_TUBE_PATTERNING,0.0012411460143929391,20
GO_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT,0.001327884073186448,20
GO_REGULATION_OF_ORGAN_GROWTH,0.008484641569314836,20
GO_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT,0.0028752511556388517,20
GO_BONE_MINERALIZATION,0.0053019120066696394,20
GO_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT,0.003939943540083491,20
GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,0.0054788605826975745,20
GO_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,0.007710812947164034,20
GO_RESPONSE_TO_STEROL,0.001161367016699199,20
GO_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,0.0006927272219666915,20
GO_POSITIVE_REGULATION_OF_MUSCLE_HYPERTROPHY,0.0017618232994629337,20
GO_SOMITOGENESIS,0.00558914166271922,20
GO_RENAL_TUBULE_DEVELOPMENT,0.01603774761160786,20
GO_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.0024479055371452786,20
GO_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET,0.002611884962105091,20
GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,0.0071997170559601874,20
GO_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION,0.0007236190700344524,20
GO_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS,0.0020385689958408453,20
GO_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.0008296519501628807,20
GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT,0.003907728348274304,20
GO_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE,0.00045161397000977537,20
GO_EXTRACELLULAR_REGULATION_OF_SIGNAL_TRANSDUCTION,0.0002311596782201865,20
GO_MYOFIBRIL_ASSEMBLY,0.0027156272584382807,20
GO_POSITIVE_REGULATION_OF_HAIR_CYCLE,0.0008206918387751489,20
GO_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,0.0044753989421397935,20
GO_CARDIOBLAST_DIFFERENTIATION,0.002266058612292244,20
GO_PHOTORECEPTOR_CELL_DEVELOPMENT,0.0006040875298602433,20
GO_ENDOTHELIUM_DEVELOPMENT,0.004386193112015904,20
GO_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,0.0029272840684171422,20
GO_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.0035044361268075433,20
GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT,0.0020222447319133818,20
GO_MAMMARY_GLAND_DEVELOPMENT,0.005424458481977159,20
GO_ADRENAL_GLAND_DEVELOPMENT,0.0012342590859036322,20
GO_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION,0.0004267784981815827,20
GO_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,0.0023008277766715466,20
GO_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT,0.0013083237168084426,20
GO_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,0.0027750259784650425,20
GO_MUSCLE_ATROPHY,0.0003414775616128587,20
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,0.00420956478106089,20
GO_NEGATIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.003272915240541251,20
GO_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,0.002491394642583102,20
GO_EAR_MORPHOGENESIS,0.007113647282603125,20
GO_BLASTODERM_SEGMENTATION,0.000937601153939068,20
GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,0.002968181106275856,20
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,0.0005844652802656121,20
GO_RESPONSE_TO_BMP,0.006744307533860093,20
GO_MECHANORECEPTOR_DIFFERENTIATION,0.0027646294360350243,20
GO_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,0.007640564706301668,20
GO_PHOTORECEPTOR_CELL_DIFFERENTIATION,0.0013452488366454366,20
GO_REGULATION_OF_STEM_CELL_PROLIFERATION,0.0031078446338651993,20
GO_PERICARDIUM_DEVELOPMENT,0.002623631270044039,20
GO_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT,0.00266524353321909,20
GO_KIDNEY_MESENCHYME_DEVELOPMENT,0.004522267165170464,20
GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE,0.0011579507710528633,20
GO_MUSCLE_CELL_CELLULAR_HOMEOSTASIS,0.0006873459819382634,20
GO_CONVERGENT_EXTENSION,0.0017960875612840126,20
GO_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT,0.008769238508691742,20
GO_RESPONSE_TO_RETINOIC_ACID,0.0038224935444225836,20
GO_PARAXIAL_MESODERM_DEVELOPMENT,0.002003590891434463,20
GO_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH,0.004012731326119178,20
GO_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.0009762904622738954,20
GO_EPITHELIAL_CELL_MORPHOGENESIS,0.0006015969837155776,20
GO_EMBRYONIC_EYE_MORPHOGENESIS,0.0024215412683670974,20
GO_NEGATIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT,0.005671350911893328,20
GO_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,0.006052586256257705,20
GO_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.0073554551334495235,20
GO_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE,0.0008415032341122497,20
GO_DOPAMINERGIC_NEURON_DIFFERENTIATION,0.0030587624966304894,20
GO_REGULATION_OF_HEART_GROWTH,0.008063216344713652,20
GO_ADULT_HEART_DEVELOPMENT,0.0005394066552730221,20
GO_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY,0.002470930635326832,20
GO_NEGATIVE_REGULATION_OF_OSSIFICATION,0.004047202389473858,20
GO_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT,0.0014833407332310762,20
GO_PROSTATE_GLAND_DEVELOPMENT,0.0049666007045768516,20
GO_NOTOCHORD_DEVELOPMENT,0.002107062520054351,20
GO_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION,0.001978025092504498,20
GO_RESPONSE_TO_GONADOTROPIN,0.0007999372734887766,20
GO_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.004149519739789475,20
GO_STRIATED_MUSCLE_ADAPTATION,0.0016264296393728418,20
GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,0.01613435400843733,20
GO_SOMITE_DEVELOPMENT,0.00794732398308646,20
GO_SERTOLI_CELL_DIFFERENTIATION,0.000700067651424671,20
GO_FEMALE_GENITALIA_DEVELOPMENT,0.0011204939365915534,20
GO_MIDGUT_DEVELOPMENT,0.000814430367834002,20
GO_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,0.003499524491401877,20
GO_MUSCLE_CELL_MIGRATION,0.002608902890718701,20
GO_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS,0.0022836900174187155,20
GO_MESONEPHROS_DEVELOPMENT,0.01657277602308586,20
GO_MESODERMAL_CELL_FATE_COMMITMENT,0.0025246759186365367,20
GO_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS,0.0029281084272293665,20
GO_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT,0.0029857466130153347,20
GO_ENDODERMAL_CELL_FATE_COMMITMENT,0.0009702624183533273,20
GO_THYROID_GLAND_DEVELOPMENT,0.002034664199624404,20
GO_BONE_MATURATION,0.000953623531802737,20
GO_NEURAL_CREST_CELL_DIFFERENTIATION,0.005445881590459848,20
GO_LENS_FIBER_CELL_DEVELOPMENT,0.00047162157900512805,20
GO_INNER_EAR_RECEPTOR_CELL_DEVELOPMENT,0.0015307974273478177,20
GO_METANEPHROS_MORPHOGENESIS,0.006836705504309001,20
GO_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.007173319366482831,20
GO_REGULATION_OF_CELL_FATE_COMMITMENT,0.0029490139967414445,20
GO_MYOBLAST_FUSION,0.0010576514233789688,20
GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION,0.0013017196311963478,20
GO_POSITIVE_REGULATION_OF_OSSIFICATION,0.006344371575918035,20
GO_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.005886277987290091,20
GO_EYE_MORPHOGENESIS,0.004175993596938419,20
GO_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS,0.0035681863734421428,20
GO_NEURAL_PLATE_DEVELOPMENT,0.0018627476111692787,20
GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,0.0020475032607572253,20
GO_HEART_FIELD_SPECIFICATION,0.00212539847674002,20
GO_MUSCULAR_SEPTUM_MORPHOGENESIS,0.000620231521621888,20
GO_MITRAL_VALVE_DEVELOPMENT,0.0013786306881102392,20
GO_TRICUSPID_VALVE_DEVELOPMENT,0.0008685108167471275,20
GO_AORTIC_VALVE_DEVELOPMENT,0.0029918073715144255,20
GO_PULMONARY_VALVE_DEVELOPMENT,0.002151840498390346,20
GO_TRICUSPID_VALVE_MORPHOGENESIS,0.0007594924567181923,20
GO_SEPTUM_PRIMUM_DEVELOPMENT,0.0005717646482841571,20
GO_ATRIAL_SEPTUM_PRIMUM_MORPHOGENESIS,0.0005767328048265915,20
GO_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS,0.0013256084890923513,20
GO_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION,0.0006611522989878107,20
GO_THORAX_AND_ANTERIOR_ABDOMEN_DETERMINATION,0.00043734576295198307,20
GO_COMPARTMENT_PATTERN_SPECIFICATION,0.0007050887419018695,20
GO_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.00852524937292316,20
GO_GERM_CELL_MIGRATION,0.0007491067048313322,20
GO_AUDITORY_RECEPTOR_CELL_FATE_COMMITMENT,0.0011504487805344822,20
GO_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION,0.0008069898231856487,20
GO_MUSCLE_CELL_APOPTOTIC_PROCESS,0.003079096189683184,20
GO_POSITIVE_REGULATION_OF_MUSCLE_ADAPTATION,0.0006621687391044658,20
GO_NEGATIVE_REGULATION_OF_MUSCLE_ADAPTATION,0.0005176288726591834,20
GO_SKELETAL_MUSCLE_SATELLITE_CELL_DIFFERENTIATION,0.0004670893050611045,20
GO_SKELETAL_MUSCLE_CELL_PROLIFERATION,0.0009777915935777147,20
GO_FOREBRAIN_NEUROBLAST_DIVISION,0.000807244629886245,20
GO_OTIC_VESICLE_FORMATION,0.0016108988135503828,20
GO_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS,0.0006959231685125566,20
GO_NEGATIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS,0.0006749300083549324,20
GO_LACRIMAL_GLAND_DEVELOPMENT,0.0011892193772555502,20
GO_REGULATION_OF_COLLAGEN_BIOSYNTHETIC_PROCESS,0.0017166787091993806,20
GO_POSITIVE_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION,0.0003280172405418683,20
GO_CELL_MIGRATION_INVOLVED_IN_VASCULOGENESIS,0.000648240799576152,20
GO_CELL_MIGRATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,0.0005010418736930666,20
GO_TENDON_DEVELOPMENT,0.0008101491498313343,20
GO_DOPAMINERGIC_NEURON_AXON_GUIDANCE,0.0006076507174752014,20
GO_ESTABLISHMENT_OF_PLANAR_POLARITY_OF_EMBRYONIC_EPITHELIUM,0.0020158632344292374,20
GO_NEGATIVE_REGULATION_OF_HAIR_CYCLE,0.0003284219203540099,20
GO_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_REGENERATION,0.00030745915394316876,20
GO_TONGUE_MORPHOGENESIS,0.0012101674627315697,20
GO_INTEGRIN_BIOSYNTHETIC_PROCESS,0.0003686168721731409,20
GO_NEGATIVE_REGULATION_OF_CYTOLYSIS,0.0006958549623737606,20
GO_AXIAL_MESODERM_DEVELOPMENT,0.000751489444706162,20
GO_PARAXIAL_MESODERM_MORPHOGENESIS,0.0016297243018976058,20
GO_PARAXIAL_MESODERM_FORMATION,0.001077134972631648,20
GO_BONE_MARROW_DEVELOPMENT,0.00018711771074647526,20
GO_NOTOCHORD_MORPHOGENESIS,0.0014667030899240526,20
GO_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT,0.010461389329510719,20
GO_SEBACEOUS_GLAND_DEVELOPMENT,0.0004847331369856014,20
GO_PRONEPHROS_DEVELOPMENT,0.0014431108807758913,20
GO_VENOUS_BLOOD_VESSEL_MORPHOGENESIS,0.0012112285758676834,20
GO_PARATHYROID_GLAND_DEVELOPMENT,0.0006035468979401009,20
GO_RADIAL_GLIAL_CELL_DIFFERENTIATION,0.0009215324618236211,20
GO_CARDIAC_MUSCLE_CELL_PROLIFERATION,0.006360166534055334,20
GO_CONTACT_INHIBITION,0.0005445325168572346,20
GO_REGULATION_OF_BLOOD_VESSEL_REMODELING,0.0005991435099300022,20
GO_AORTA_SMOOTH_MUSCLE_TISSUE_MORPHOGENESIS,0.000310891998582785,20
GO_LUNG_VASCULATURE_DEVELOPMENT,0.0004568201833983104,20
GO_BRONCHUS_DEVELOPMENT,0.001508558872226482,20
GO_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS,0.0022224641496025486,20
GO_LUNG_ASSOCIATED_MESENCHYME_DEVELOPMENT,0.0019047392757324565,20
GO_TRACHEA_CARTILAGE_DEVELOPMENT,0.0011968499300625715,20
GO_EPITHELIAL_TUBE_MORPHOGENESIS,0.021911231619544953,20
GO_LATERAL_SPROUTING_FROM_AN_EPITHELIUM,0.003515857858692611,20
GO_INTESTINAL_EPITHELIAL_STRUCTURE_MAINTENANCE,0.00034726336789740227,20
GO_ENDOTHELIAL_CELL_FATE_COMMITMENT,0.0009119001093225,20
GO_CARDIAC_MUSCLE_CELL_FATE_COMMITMENT,0.0014787658706789972,20
GO_CARDIAC_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,0.0016874760450412537,20
GO_CORONARY_VASCULATURE_MORPHOGENESIS,0.0019087093846264413,20
GO_VASCULOGENESIS_INVOLVED_IN_CORONARY_VASCULAR_MORPHOGENESIS,0.0010267309869763585,20
GO_CARDIAC_MUSCLE_TISSUE_REGENERATION,0.0007160539388997426,20
GO_SCLEROTOME_DEVELOPMENT,0.0007274063957885122,20
GO_RETINAL_BLOOD_VESSEL_MORPHOGENESIS,0.000315365985908345,20
GO_HINDGUT_DEVELOPMENT,0.001314563052321779,20
GO_CRANIAL_GANGLION_DEVELOPMENT,0.0011727450638692783,20
GO_LENS_FIBER_CELL_MORPHOGENESIS,0.0002671459206965687,20
GO_HEPATOCYTE_DIFFERENTIATION,0.0006179291077345047,20
GO_RESPONSE_TO_HEPARIN,0.0007078119513333604,20
GO_CELLULAR_RESPONSE_TO_HEPARIN,0.0007452130631787369,20
GO_OTIC_VESICLE_MORPHOGENESIS,0.001791842278865245,20
GO_COMMISSURAL_NEURON_AXON_GUIDANCE,0.0011254582733486714,20
GO_APOPTOTIC_PROCESS_IN_BONE_MARROW_CELL,0.000517363697078887,20
GO_MESENCHYMAL_STEM_CELL_MAINTENANCE_INVOLVED_IN_NEPHRON_MORPHOGENESIS,0.0018518063581061677,20
GO_GLOMERULUS_VASCULATURE_MORPHOGENESIS,0.0009414033251848271,20
GO_GLOMERULAR_MESANGIUM_DEVELOPMENT,0.0020202932288306465,20
GO_MESENCHYMAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,0.002036488008017809,20
GO_METANEPHRIC_TUBULE_FORMATION,0.0019649255294271325,20
GO_NEPHRIC_DUCT_FORMATION,0.0018359020614058526,20
GO_METANEPHRIC_COLLECTING_DUCT_DEVELOPMENT,0.001589826056409507,20
GO_METANEPHRIC_GLOMERULUS_VASCULATURE_DEVELOPMENT,0.0010156064747153623,20
GO_GLOMERULAR_EPITHELIAL_CELL_DEVELOPMENT,0.0010736746649533224,20
GO_MESENCHYMAL_STEM_CELL_DIFFERENTIATION,0.0006069564321731123,20
GO_LIVER_MORPHOGENESIS,0.0007725128204706241,20
GO_AXIS_ELONGATION_INVOLVED_IN_SOMITOGENESIS,0.0007969361761132263,20
GO_POSITIVE_REGULATION_OF_CELL_AGING,0.0003938548282804594,20
GO_VASCULAR_SMOOTH_MUSCLE_CELL_DEVELOPMENT,0.00129764473627379,20
GO_MESENCHYMAL_CELL_APOPTOTIC_PROCESS,0.002341985890817354,20
GO_SKELETAL_MUSCLE_FIBER_DIFFERENTIATION,0.0005423849288514291,20
GO_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION,0.0012960445849680914,20
GO_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,0.012421785802764153,20
GO_NEGATIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,0.0047735355685916215,20
GO_NEGATIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE,0.0002893512356180367,20
GO_POSITIVE_REGULATION_OF_PHENOTYPIC_SWITCHING,0.0003098213644191895,20
GO_NEGATIVE_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION,0.00025024375304684416,20
GO_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS,0.002019884570232966,20
GO_NEGATIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE,0.0014910764119306931,20
GO_REGULATION_OF_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE,0.0013289433268868867,20
GO_NEGATIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,0.0014739864945067353,20
GO_POSITIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,0.000767280711865562,20
GO_REGULATION_OF_VASCULAR_SMOOTH_MUSCLE_CELL_DEDIFFERENTIATION,0.00029841315281085347,20
GO_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_REGENERATION,0.0004939237857485734,20
GO_REGULATION_OF_CONNECTIVE_TISSUE_REPLACEMENT,0.0005419907147852092,20
GO_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION,0.007073136946502694,20
GO_REGULATION_OF_EPITHELIAL_TUBE_FORMATION,0.0029066612743337754,20
GO_NEGATIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM,0.002916082553085749,20
GO_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM,0.007411306941175084,20
GO_REGULATION_OF_GONAD_DEVELOPMENT,0.0008341285612856515,20
GO_NEGATIVE_REGULATION_OF_GONAD_DEVELOPMENT,0.000593420391017086,20
GO_POSITIVE_REGULATION_OF_GONAD_DEVELOPMENT,0.0006385552466123509,20
GO_EMBRYONIC_BRAIN_DEVELOPMENT,0.0007902100063302571,20
GO_REGULATION_OF_STEM_CELL_DIVISION,0.00030194037275343614,20
GO_NEGATIVE_REGULATION_OF_MESODERM_DEVELOPMENT,0.0007104794204549786,20
GO_POSITIVE_REGULATION_OF_MESODERM_DEVELOPMENT,0.0008638951439975738,20
GO_REGULATION_OF_THYROID_HORMONE_GENERATION,0.0005824023835478499,20
GO_SMAD_BINDING,0.003662950780759718,20
GO_I_SMAD_BINDING,0.001536604794527393,20
GO_WNT_PROTEIN_BINDING,0.0012679976551617646,20
GO_R_SMAD_BINDING,0.0011991891293926837,20
GO_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING,0.0011461578751670951,20
GO_TROPOMYOSIN_BINDING,0.00020262710172919282,20
GO_ACTININ_BINDING,0.0006035013604596709,20
GO_STRUCTURAL_CONSTITUENT_OF_MUSCLE,0.0006166386049380115,20
GO_CO_SMAD_BINDING,0.0010084452997878857,20
GO_RECEPTOR_SERINE_THREONINE_KINASE_BINDING,0.0017248659953417035,20
GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING,0.003805104043294206,20
GO_WNT_ACTIVATED_RECEPTOR_ACTIVITY,0.0009985513331993304,20
GO_ACTIVIN_BINDING,0.00108645795664641,20
GO_ALPHA_ACTININ_BINDING,0.0005597284761334561,20
GO_FRIZZLED_BINDING,0.00318398174261297,20
GO_NOTCH_BINDING,0.0007957694835741742,20
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,0.00147486085821526,20
GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_ACTIVITY_TYPE_I,0.0008825705136528794,20
GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_ACTIVITY_TYPE_II,0.0005889787505557183,20
GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_CYTOPLASMIC_MEDIATOR_ACTIVITY,0.0013141557571312635,20
GO_PATCHED_BINDING,0.0011820378339603282,20
GO_TYPE_II_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING,0.0012699230730574378,20
GO_MORPHOGEN_ACTIVITY,0.0012093492619933764,20
GO_ACTIVIN_ACTIVATED_RECEPTOR_ACTIVITY,0.0007265230572679618,20
GO_DEAD_H_BOX_RNA_HELICASE_BINDING,0.00041155831346124667,20
GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_PATHWAY_SPECIFIC_CYTOPLASMIC_MEDIATOR_ACTIVITY,0.000696830329608042,20
GO_TELETHONIN_BINDING,0.00021706781919185098,20
GO_INHIBIN_BINDING,0.000159983098620847,20
GO_TYPE_I_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING,0.001426862193718494,20
GO_MEDIATOR_COMPLEX_BINDING,0.0004290570469308561,20
GO_BMP_BINDING,0.0008498806557345481,20
GO_NODAL_BINDING,0.00011188819957903584,20
GO_CO_RECEPTOR_BINDING,0.0013301379575384495,20
GO_LAMININ_1_BINDING,0.0005803789878994398,20
GO_MUSCLE_ALPHA_ACTININ_BINDING,0.00045387607089737025,20
GO_FATZ_BINDING,0.00016065128455349268,20
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_BINDING,0.001752790165890018,20
GO_ACTIVIN_RECEPTOR_BINDING,0.0003840653836612448,20
GO_BMP_RECEPTOR_BINDING,0.0015977051693504174,20
GO_PRIMARY_MIRNA_BINDING,0.0006973269613496725,20
GO_CORECEPTOR_ACTIVITY_INVOLVED_IN_WNT_SIGNALING_PATHWAY,0.00040617600693774195,20
GO_BMP_RECEPTOR_ACTIVITY,0.000846472687395842,20
GO_MRNA_BINDING_INVOLVED_IN_POSTTRANSCRIPTIONAL_GENE_SILENCING,0.002750719654470781,20
KEGG_AXON_GUIDANCE,0.018269975935087626,21
REACTOME_CRMPS_IN_SEMA3A_SIGNALING,0.004226489849299436,21
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,0.004291598966154326,21
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,0.004371747906054862,21
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,0.0023463729798165103,21
REACTOME_SEMAPHORIN_INTERACTIONS,0.009392741163436972,21
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE,0.0018647033010299188,21
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION,0.0026971964787677453,21
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING,0.0022204078692712407,21
REACTOME_DSCAM_INTERACTIONS,0.0015088312987581842,21
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION,0.000543631331602698,21
REACTOME_P75NTR_REGULATES_AXONOGENESIS,0.0027818171406102906,21
REACTOME_EPH_EPHRIN_SIGNALING,0.007465582471572401,21
REACTOME_NETRIN_1_SIGNALING,0.003939020755168179,21
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES,0.0017723542854409808,21
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,0.005250875674970154,21
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE,0.0033718159376265756,21
REACTOME_EPHRIN_SIGNALING,0.002758740297081918,21
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,0.004151020052632976,21
REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION,0.001696449251876994,21
REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS,0.001204076688709947,21
REACTOME_ACTIVATION_OF_RAC1,0.0015527197653520074,21
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO,0.0020147545981219644,21
REACTOME_INACTIVATION_OF_CDC42_AND_RAC1,0.0012349324062139765,21
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING,0.0010553068399726249,21
REACTOME_NRCAM_INTERACTIONS,0.0008887729238836377,21
REACTOME_NEUROFASCIN_INTERACTIONS,0.00042865484508253736,21
REACTOME_RHO_GTPASES_ACTIVATE_CIT,0.0010557175172291398,21
REACTOME_RHO_GTPASES_ACTIVATE_KTN1,0.0007924631469213561,21
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,0.0016403705721031378,21
REACTOME_RHO_GTPASES_ACTIVATE_PAKS,0.0018212590033513014,21
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,0.00336360680338081,21
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS,0.00033005823828127773,21
REACTOME_REELIN_SIGNALLING_PATHWAY,0.001113275939922244,21
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,0.0013853850125296354,21
REACTOME_NTRK2_ACTIVATES_RAC1,0.0012062564786066007,21
