Community,Pathway
21,GO_REGULATION_OF_CELL_SIZE
21,GO_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION
21,GO_TRIGEMINAL_NERVE_DEVELOPMENT
21,GO_SMOOTH_MUSCLE_CELL_CHEMOTAXIS
21,GO_THIOESTERASE_BINDING
21,REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES
21,GO_ACTIN_FILAMENT_ORGANIZATION
21,GO_NEURON_MATURATION
21,GO_MYOSIN_II_BINDING
21,GO_NEURONAL_SIGNAL_TRANSDUCTION
21,GO_COLLATERAL_SPROUTING_IN_ABSENCE_OF_INJURY
21,REACTOME_NETRIN_1_SIGNALING
21,REACTOME_P75NTR_REGULATES_AXONOGENESIS
21,GO_SEMAPHORIN_RECEPTOR_BINDING
21,GO_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION
21,REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO
21,REACTOME_INACTIVATION_OF_CDC42_AND_RAC1
21,GO_RETINAL_GANGLION_CELL_AXON_GUIDANCE
21,GO_ASTROCYTE_DIFFERENTIATION
21,GO_FILAMIN_BINDING
21,REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS
21,REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS
21,GO_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION
21,GO_REGULATION_OF_CELL_PROJECTION_SIZE
21,GO_NEGATIVE_REGULATION_OF_CELL_GROWTH
21,GO_SYNAPTIC_MEMBRANE_ADHESION
21,GO_CYTOSKELETAL_ADAPTOR_ACTIVITY
21,GO_EQUILIBRIOCEPTION
21,GO_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION
21,GO_MOTOR_NEURON_MIGRATION
21,GO_POSTSYNAPSE_ASSEMBLY
21,GO_DENDRITE_EXTENSION
21,GO_ACTIN_BINDING
21,REACTOME_CRMPS_IN_SEMA3A_SIGNALING
21,GO_ACTIN_FILAMENT_BASED_TRANSPORT
21,REACTOME_DSCAM_INTERACTIONS
21,GO_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT
21,GO_GLIOGENESIS
21,GO_AXON_REGENERATION
21,GO_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR
21,GO_PROTEIN_LOCALIZATION_TO_JUXTAPARANODE_REGION_OF_AXON
21,GO_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT
21,GO_NUCLEAR_MIGRATION
21,GO_NEGATIVE_REGULATION_OF_CHEMOTAXIS
21,GO_POSITIVE_REGULATION_OF_PROTEIN_BINDING
21,GO_GLIAL_CELL_MIGRATION
21,GO_MOTOR_NEURON_AXON_GUIDANCE
21,GO_CHONDROITIN_SULFATE_BINDING
21,REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE
21,REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING
21,GO_RESPONSE_TO_NERVE_GROWTH_FACTOR
21,GO_REGULATION_OF_CELL_MORPHOGENESIS
21,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5
21,GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION
21,GO_SCHWANN_CELL_DEVELOPMENT
21,REACTOME_NTRK2_ACTIVATES_RAC1
21,GO_ACTIN_MONOMER_BINDING
21,GO_POSITIVE_REGULATION_OF_CELL_GROWTH
21,GO_FOREBRAIN_CELL_MIGRATION
21,GO_OLIGODENDROCYTE_DIFFERENTIATION
21,GO_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION
21,GO_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH
21,REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS
21,GO_PROTEIN_LOCALIZATION_TO_PARANODE_REGION_OF_AXON
21,GO_AXON_EXTENSION
21,GO_REGULATION_OF_CELL_SUBSTRATE_ADHESION
21,GO_ARP2_3_COMPLEX_BINDING
21,GO_PROLINE_RICH_REGION_BINDING
21,REACTOME_RHO_GTPASES_ACTIVATE_CIT
21,REACTOME_RHO_GTPASES_ACTIVATE_KTN1
21,REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES
21,GO_AXON_GUIDANCE_RECEPTOR_ACTIVITY
21,GO_GABAERGIC_NEURON_DIFFERENTIATION
21,GO_OPTIC_NERVE_DEVELOPMENT
21,GO_BRUSH_BORDER_ASSEMBLY
21,GO_PROFILIN_BINDING
21,GO_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE
21,GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION
21,GO_REGULATION_OF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY
21,GO_POSTSYNAPTIC_MEMBRANE_ORGANIZATION
21,GO_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION
21,GO_OLIGODENDROCYTE_DEVELOPMENT
21,REACTOME_EPHRIN_SIGNALING
21,GO_CHEMOREPELLENT_ACTIVITY
21,REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION
21,GO_MYOSIN_LIGHT_CHAIN_BINDING
21,GO_REGULATION_OF_CELL_DEVELOPMENT
21,REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING
21,GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING
21,REACTOME_SEMAPHORIN_INTERACTIONS
21,GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT
21,KEGG_AXON_GUIDANCE
21,GO_CELL_PART_MORPHOGENESIS
21,GO_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT
21,REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION
21,GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH
21,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN
21,REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE
21,REACTOME_RHO_GTPASES_ACTIVATE_ROCKS
21,REACTOME_RHO_GTPASES_ACTIVATE_PAKS
21,GO_RESPONSE_TO_CORTISOL
21,REACTOME_OTHER_SEMAPHORIN_INTERACTIONS
21,GO_LYSOPHOSPHATIDIC_ACID_BINDING
22,GO_EXOGENOUS_PROTEIN_BINDING
22,GO_COLLAGEN_RECEPTOR_ACTIVITY
22,GO_GROWTH_PLATE_CARTILAGE_MORPHOGENESIS
22,GO_NEUREGULIN_BINDING
22,REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES
22,REACTOME_MET_ACTIVATES_PTK2_SIGNALING
22,GO_STRUCTURAL_MOLECULE_ACTIVITY_CONFERRING_ELASTICITY
22,GO_C_X3_C_CHEMOKINE_BINDING
22,REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY
22,GO_PROTEIN_CONTAINING_COMPLEX_BINDING
22,GO_GROWTH_FACTOR_BINDING
22,GO_FIBRONECTIN_BINDING
22,GO_CHONDROCYTE_DIFFERENTIATION_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS
22,GO_LAMININ_BINDING
22,GO_SYNDECAN_BINDING
22,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS
22,GO_CELL_MATRIX_ADHESION_MEDIATOR_ACTIVITY
22,REACTOME_COLLAGEN_FORMATION
22,GO_CHONDROCYTE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS
22,GO_COLLAGEN_BINDING
22,GO_PLATELET_DERIVED_GROWTH_FACTOR_BINDING
22,REACTOME_COLLAGEN_DEGRADATION
22,GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT
22,KEGG_SMALL_CELL_LUNG_CANCER
22,GO_HEPARIN_BINDING
22,REACTOME_COLLAGEN_CHAIN_TRIMERIZATION
22,GO_REGULATION_OF_ENTRY_OF_BACTERIUM_INTO_HOST_CELL
22,GO_EXTRACELLULAR_MATRIX_PROTEIN_BINDING
22,GO_RESPONSE_TO_AMINO_ACID
22,REACTOME_SYNDECAN_INTERACTIONS
22,GO_CELLULAR_RESPONSE_TO_AMINO_ACID_STIMULUS
22,GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH
22,GO_EXTRACELLULAR_MATRIX_CONSTITUENT_CONFERRING_ELASTICITY
22,REACTOME_ECM_PROTEOGLYCANS
22,GO_ELASTIC_FIBER_ASSEMBLY
22,GO_FIBROBLAST_GROWTH_FACTOR_BINDING
22,GO_PROTEIN_LYSINE_6_OXIDASE_ACTIVITY
22,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES
22,GO_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS
22,REACTOME_NCAM1_INTERACTIONS
22,GO_SULFUR_COMPOUND_BINDING
22,GO_COLLAGEN_FIBRIL_ORGANIZATION
22,REACTOME_LAMININ_INTERACTIONS
22,GO_CELL_ADHESION_MOLECULE_BINDING
22,KEGG_ECM_RECEPTOR_INTERACTION
22,REACTOME_ELASTIC_FIBRE_FORMATION
22,GO_COLLAGEN_BINDING_INVOLVED_IN_CELL_MATRIX_ADHESION
22,REACTOME_FIBRONECTIN_MATRIX_FORMATION
22,REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS
22,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES
22,REACTOME_CHL1_INTERACTIONS
22,REACTOME_ANCHORING_FIBRIL_FORMATION
22,GO_INTEGRIN_BINDING
22,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS
22,REACTOME_MET_PROMOTES_CELL_MOTILITY
22,GO_GLYCOSAMINOGLYCAN_BINDING
22,REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS
22,GO_ENDOCHONDRAL_BONE_MORPHOGENESIS
22,GO_INSULIN_LIKE_GROWTH_FACTOR_II_BINDING
22,REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES
22,GO_INSULIN_LIKE_GROWTH_FACTOR_BINDING
22,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX
22,GO_EXTRACELLULAR_MATRIX_BINDING
22,GO_HEPARAN_SULFATE_PROTEOGLYCAN_BINDING
22,GO_CORECEPTOR_ACTIVITY
22,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
22,GO_PROTEOGLYCAN_BINDING
22,GO_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING
22,REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN
23,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION
23,REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY
23,GO_ALPHA_CATENIN_BINDING
23,GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES
23,REACTOME_CELL_CELL_COMMUNICATION
23,GO_VINCULIN_BINDING
23,GO_DELTA_CATENIN_BINDING
23,GO_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION
23,GO_LIM_DOMAIN_BINDING
23,REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION
23,KEGG_ADHERENS_JUNCTION
23,GO_CELL_ADHESION_MEDIATOR_ACTIVITY
23,GO_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY
23,GO_VIRION_ATTACHMENT_TO_HOST_CELL
23,GO_CYTOSKELETAL_ANCHORING_AT_PLASMA_MEMBRANE
23,KEGG_TIGHT_JUNCTION
23,GO_KERATIN_FILAMENT_BINDING
23,GO_PROTEIN_BINDING_INVOLVED_IN_HETEROTYPIC_CELL_CELL_ADHESION
23,GO_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES
23,GO_CADHERIN_BINDING
23,GO_RESPONSE_TO_INDOLE_3_METHANOL
23,GO_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY
23,GO_PHOSPHATASE_BINDING
23,GO_IDENTICAL_PROTEIN_BINDING
23,GO_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES
23,GO_CELL_JUNCTION_ASSEMBLY
23,GO_CELL_JUNCTION_MAINTENANCE
23,GO_PROTEIN_PHOSPHATASE_2A_BINDING
23,GO_CELL_CELL_JUNCTION_ORGANIZATION
23,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS
23,REACTOME_CELL_JUNCTION_ORGANIZATION
23,REACTOME_CELL_CELL_JUNCTION_ORGANIZATION
23,GO_PROTEIN_HOMODIMERIZATION_ACTIVITY
23,GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES
23,GO_RECEPTOR_MEDIATED_VIRION_ATTACHMENT_TO_HOST_CELL
23,GO_PROTEIN_PHOSPHATASE_1_BINDING
23,GO_INTERMEDIATE_FILAMENT_BINDING
23,GO_GAMMA_CATENIN_BINDING
23,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS
23,REACTOME_TIGHT_JUNCTION_INTERACTIONS
23,GO_INTERMEDIATE_FILAMENT_BUNDLE_ASSEMBLY
23,REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS
23,GO_CALCIUM_ION_BINDING
23,GO_PROTEIN_PHOSPHATASE_BINDING
24,REACTOME_HEMOSTASIS
24,GO_POSITIVE_REGULATION_OF_COAGULATION
24,GO_IMMUNOGLOBULIN_RECEPTOR_BINDING
24,GO_PHAGOCYTOSIS
24,REACTOME_INNATE_IMMUNE_SYSTEM
24,GO_POSITIVE_REGULATION_OF_RESPIRATORY_BURST
24,REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION
24,GO_B_CELL_MEDIATED_IMMUNITY
24,REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS
24,GO_MEMBRANE_INVAGINATION
24,REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT
24,GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE
24,GO_REGULATION_OF_RESPONSE_TO_WOUNDING
24,REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE
24,GO_OPSONIN_BINDING
24,GO_ENDOCYTOSIS
24,GO_PLATELET_AGGREGATION
24,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS
24,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
24,GO_LEUKOCYTE_MIGRATION
24,GO_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY
24,REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA
24,REACTOME_DISSOLUTION_OF_FIBRIN_CLOT
24,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL
24,GO_ANTIGEN_BINDING
24,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2PLUS
24,GO_COMPLEMENT_RECEPTOR_ACTIVITY
24,REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS
24,GO_PROTEIN_ACTIVATION_CASCADE
24,REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION
24,GO_SMOOTH_MUSCLE_CELL_MATRIX_ADHESION
24,REACTOME_FCGR_ACTIVATION
24,REACTOME_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION
24,REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION
24,REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS
24,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS
24,REACTOME_CD22_MEDIATED_BCR_REGULATION
24,REACTOME_FCERI_MEDIATED_CAPLUS2_MOBILIZATION
24,GO_COMPLEMENT_COMPONENT_C3B_BINDING
24,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION
24,GO_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN
24,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING
24,GO_COMPLEMENT_COMPONENT_C1Q_BINDING
24,REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE
24,GO_PROTEIN_ANTIGEN_BINDING
24,REACTOME_ACTIVATION_OF_C3_AND_C5
24,REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS
24,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL
24,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS
24,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING
24,REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION
24,GO_VASCULAR_WOUND_HEALING
24,REACTOME_COMPLEMENT_CASCADE
24,GO_COMPLEMENT_BINDING
24,REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION
24,GO_NEGATIVE_REGULATION_OF_COAGULATION
24,REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION
24,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT
25,REACTOME_CALNEXIN_CALRETICULIN_CYCLE
25,GO_MAP_KINASE_KINASE_ACTIVITY
25,REACTOME_SIGNALING_BY_NOTCH1
25,REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC
25,REACTOME_TNF_SIGNALING
25,REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS
25,REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION
25,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS
25,GO_PROTEIN_TAG
25,REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS
25,GO_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
25,REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS
25,REACTOME_TRIF_TICAM1_MEDIATED_TLR4_SIGNALING
25,REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES
25,REACTOME_GLYCOGEN_SYNTHESIS
25,REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE
25,REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING
25,REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON
25,REACTOME_SIGNALING_BY_TGF_BETA_FAMILY_MEMBERS
25,REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA
25,REACTOME_DOWNREGULATION_OF_ERBB2:ERBB3_SIGNALING
25,REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS
25,GO_PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY
25,REACTOME_PLATELET_SENSITIZATION_BY_LDL
25,GO_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
25,REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1
25,REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION
25,REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3
25,REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL
25,REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE
25,REACTOME_TOLL_LIKE_RECEPTOR_TLR1:TLR2_CASCADE
25,GO_CELLULAR_RESPONSE_TO_NICOTINE
25,REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING
25,REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING
25,REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX
25,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION
25,REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING
25,REACTOME_MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE
25,REACTOME_SIGNALING_BY_NOTCH3
25,REACTOME_IRAK1_RECRUITS_IKK_COMPLEX
25,REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA
25,REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY
25,REACTOME_REGULATION_OF_TNFR1_SIGNALING
25,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
25,REACTOME_ONCOGENE_INDUCED_SENESCENCE
25,REACTOME_SIGNALING_BY_NOTCH1_IN_CANCER
25,GO_ENERGY_HOMEOSTASIS
25,REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS
25,REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX
25,REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE
25,REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE
25,GO_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION
25,GO_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY
25,REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7
25,REACTOME_GLYCOGEN_METABOLISM
25,REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX
25,REACTOME_CLEC7A_INFLAMMASOME_PATHWAY
25,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS
25,REACTOME_NOD1_2_SIGNALING_PATHWAY
25,REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR
25,REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES
25,REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID
25,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION
25,REACTOME_G1_PHASE
25,REACTOME_APC_C:CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B
25,REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION
25,REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION
25,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX
25,REACTOME_DOWNREGULATION_OF_SMAD2_3:SMAD4_TRANSCRIPTIONAL_ACTIVITY
25,REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY
25,GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING
25,REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING
25,REACTOME_METALLOPROTEASE_DUBS
25,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING
25,REACTOME_INTERLEUKIN_1_PROCESSING
25,GO_MALE_MEIOTIC_NUCLEAR_DIVISION
25,REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS
25,REACTOME_INTERLEUKIN_17_SIGNALING
25,REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS
25,REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A
25,GO_RESPONSE_TO_WATER_DEPRIVATION
25,REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER
25,GO_MAP_KINASE_ACTIVITY
25,REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS
25,GO_ANKYRIN_REPEAT_BINDING
25,REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX
25,REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES
25,REACTOME_INFLAMMASOMES
25,REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION
25,REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION
25,REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS
25,REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL
25,REACTOME_THE_NLRP3_INFLAMMASOME
25,REACTOME_GLYCOGEN_STORAGE_DISEASES
25,REACTOME_REGULATION_OF_PTEN_LOCALIZATION
25,REACTOME_P75NTR_SIGNALS_VIA_NF_KB
25,GO_RESPONSE_TO_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR
25,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
25,REACTOME_JOSEPHIN_DOMAIN_DUBS
25,REACTOME_ASSEMBLY_OF_THE_HIV_VIRION
25,REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES
25,REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT
25,REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3:SMAD4_HETEROTRIMER
25,GO_MALE_MEIOSIS_I
25,REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING
25,REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA
25,REACTOME_MITOPHAGY
25,REACTOME_PINK_PARKIN_MEDIATED_MITOPHAGY
25,REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1
25,REACTOME_FANCONI_ANEMIA_PATHWAY
25,REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS
25,REACTOME_REGULATED_NECROSIS
25,REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN:_ROLES_OF_E1_AND_E2_ENZYMES
25,REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM
25,REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX
25,REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS
25,GO_RESPONSE_TO_SORBITOL
25,KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY
25,REACTOME_SIGNALING_BY_NOTCH2
25,REACTOME_CREB_PHOSPHORYLATION
25,REACTOME_PHOSPHORYLATION_SITE_MUTANTS_OF_CTNNB1_ARE_NOT_TARGETED_TO_THE_PROTEASOME_BY_THE_DESTRUCTION_COMPLEX
25,REACTOME_RSK_ACTIVATION
25,REACTOME_ERKS_ARE_INACTIVATED
25,REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS
25,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION
