pathway,label,category
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE,8.0,REACTOME_DISEASE
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS,8.0,REACTOME_DISEASE
REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1,8.0,REACTOME_DISEASE
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2,8.0,REACTOME_DISEASE
REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15,8.0,REACTOME_DISEASE
REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D,8.0,REACTOME_DISEASE
REACTOME_LOSS_OF_FUNCTION_OF_TGFBR1_IN_CANCER,8.0,REACTOME_DISEASE
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,24.0,Signal Transduction
REACTOME_NETRIN_1_SIGNALING,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_NEPHRIN_FAMILY_INTERACTIONS,2.0,REACTOME_CELL_CELL_COMMUNICATION
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,24.0,Signal Transduction
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS,24.0,Signal Transduction
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS,8.0,REACTOME_DISEASE
REACTOME_DISEASES_OF_GLYCOSYLATION,8.0,REACTOME_DISEASE
REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA,8.0,REACTOME_DISEASE
REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS,24.0,Signal Transduction
REACTOME_CENTROSOME_MATURATION,1.0,REACTOME_CELL_CYCLE
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,16.0,Metabolism of proteins
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES,16.0,Metabolism of proteins
REACTOME_PERK_REGULATES_GENE_EXPRESSION,16.0,Metabolism of proteins
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,16.0,Metabolism of proteins
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,16.0,Metabolism of proteins
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES,16.0,Metabolism of proteins
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,16.0,Metabolism of proteins
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION,15.0,Metabolism
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,0.0,REACTOME_AUTOPHAGY
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,24.0,Signal Transduction
REACTOME_VASOPRESSIN_LIKE_RECEPTORS,24.0,Signal Transduction
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS,24.0,Signal Transduction
REACTOME_ALPHA_OXIDATION_OF_PHYTANATE,15.0,Metabolism
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,15.0,Metabolism
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA,15.0,Metabolism
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,16.0,Metabolism of proteins
REACTOME_PD_1_SIGNALING,14.0,Immune System
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,16.0,Metabolism of proteins
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS,15.0,Metabolism
REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC,16.0,Metabolism of proteins
REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS,24.0,Signal Transduction
REACTOME_DOPAMINE_RECEPTORS,24.0,Signal Transduction
REACTOME_ADRENOCEPTORS,24.0,Signal Transduction
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,8.0,REACTOME_DISEASE
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,2.0,REACTOME_CELL_CELL_COMMUNICATION
REACTOME_LEUKOTRIENE_RECEPTORS,24.0,Signal Transduction
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,13.0,REACTOME_HEMOSTASIS
REACTOME_G_BETA:GAMMA_SIGNALLING_THROUGH_PI3KGAMMA,24.0,Signal Transduction
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_EPHRIN_SIGNALING,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_G_PROTEIN_BETA:GAMMA_SIGNALLING,24.0,Signal Transduction
REACTOME_GLUTAMATE_BINDING_ACTIVATION_OF_AMPA_RECEPTORS_AND_SYNAPTIC_PLASTICITY,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION,15.0,Metabolism
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,15.0,Metabolism
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA_PPARALPHA,15.0,Metabolism
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION,15.0,Metabolism
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP,16.0,Metabolism of proteins
REACTOME_SIALIC_ACID_METABOLISM,16.0,Metabolism of proteins
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,16.0,Metabolism of proteins
REACTOME_CA2PLUS_PATHWAY,24.0,Signal Transduction
REACTOME_PCP_CE_PATHWAY,24.0,Signal Transduction
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,16.0,Metabolism of proteins
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS,24.0,Signal Transduction
REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_REDUCTION_OF_CYTOSOLIC_CAPLUSPLUS_LEVELS,13.0,REACTOME_HEMOSTASIS
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,13.0,REACTOME_HEMOSTASIS
REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND,21.0,REACTOME_PROGRAMMED_CELL_DEATH
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS,24.0,Signal Transduction
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS,24.0,Signal Transduction
REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION,2.0,REACTOME_CELL_CELL_COMMUNICATION
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_BICARBONATE_TRANSPORTERS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_SODIUM_CALCIUM_EXCHANGERS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_SODIUM_PROTON_EXCHANGERS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG,24.0,Signal Transduction
REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_POST_TRANSCRIPTIONAL_SILENCING_BY_SMALL_RNAS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_SODIUM_COUPLED_PHOSPHATE_COTRANSPORTERS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_ACTIVATION_OF_RAC1,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_INACTIVATION_OF_CDC42_AND_RAC1,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_ORGANIC_ANION_TRANSPORTERS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING,13.0,REACTOME_HEMOSTASIS
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION,15.0,Metabolism
REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_BINDING_OF_TCF_LEF:CTNNB1_TO_TARGET_GENE_PROMOTERS,24.0,Signal Transduction
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,1.0,REACTOME_CELL_CYCLE
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_NAPLUS_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_RAS_ACTIVATION_UPON_CA2PLUS_INFLUX_THROUGH_NMDA_RECEPTOR,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_FREE_FATTY_ACID_RECEPTORS,24.0,Signal Transduction
REACTOME_RSK_ACTIVATION,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,24.0,Signal Transduction
REACTOME_RELAXIN_RECEPTORS,24.0,Signal Transduction
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY,2.0,REACTOME_CELL_CELL_COMMUNICATION
REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE,16.0,Metabolism of proteins
REACTOME_SYNTHESIS_OF_GDP_MANNOSE,16.0,Metabolism of proteins
REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE,16.0,Metabolism of proteins
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS,2.0,REACTOME_CELL_CELL_COMMUNICATION
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,14.0,Immune System
REACTOME_NRCAM_INTERACTIONS,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_CHL1_INTERACTIONS,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_NEUROFASCIN_INTERACTIONS,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,14.0,Immune System
REACTOME_INTERLEUKIN_17_SIGNALING,14.0,Immune System
REACTOME_INTERLEUKIN_1_PROCESSING,14.0,Immune System
REACTOME_SIGNALING_BY_INTERLEUKINS,14.0,Immune System
REACTOME_OTHER_INTERLEUKIN_SIGNALING,14.0,Immune System
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,14.0,Immune System
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA,17.0,REACTOME_METABOLISM_OF_RNA
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,14.0,Immune System
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,16.0,Metabolism of proteins
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,16.0,Metabolism of proteins
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,24.0,Signal Transduction
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,16.0,Metabolism of proteins
REACTOME_DEGRADATION_OF_AXIN,24.0,Signal Transduction
REACTOME_DEGRADATION_OF_DVL,24.0,Signal Transduction
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE,24.0,Signal Transduction
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION,24.0,Signal Transduction
REACTOME_REPRESSION_OF_WNT_TARGET_GENES,24.0,Signal Transduction
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS,16.0,Metabolism of proteins
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,16.0,Metabolism of proteins
REACTOME_SIGNALING_BY_WNT_IN_CANCER,8.0,REACTOME_DISEASE
REACTOME_CHROMATIN_ORGANIZATION,0.0,REACTOME_AUTOPHAGY
REACTOME_PHOSPHORYLATION_SITE_MUTANTS_OF_CTNNB1_ARE_NOT_TARGETED_TO_THE_PROTEASOME_BY_THE_DESTRUCTION_COMPLEX,8.0,REACTOME_DISEASE
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,15.0,Metabolism
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,19.0,REACTOME_NEURONAL_SYSTEM
REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC,8.0,REACTOME_DISEASE
REACTOME_DEFECTIVE_LFNG_CAUSES_SCDO3,8.0,REACTOME_DISEASE
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS,8.0,REACTOME_DISEASE
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4,24.0,Signal Transduction
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,14.0,Immune System
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2,24.0,Signal Transduction
REACTOME_O_LINKED_GLYCOSYLATION,16.0,Metabolism of proteins
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,16.0,Metabolism of proteins
REACTOME_MITOPHAGY,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_PINK_PARKIN_MEDIATED_MITOPHAGY,3.0,REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,8.0,REACTOME_DISEASE
REACTOME_REGULATED_NECROSIS,21.0,REACTOME_PROGRAMMED_CELL_DEATH
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,24.0,Signal Transduction
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,24.0,Signal Transduction
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BONT_D,8.0,REACTOME_DISEASE
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,8.0,REACTOME_DISEASE
REACTOME_DNA_METHYLATION,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,8.0,REACTOME_DISEASE
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,8.0,REACTOME_DISEASE
REACTOME_MISSPLICED_LRP5_MUTANTS_HAVE_ENHANCED_BETA_CATENIN_DEPENDENT_SIGNALING,8.0,REACTOME_DISEASE
REACTOME_RNF_MUTANTS_SHOW_ENHANCED_WNT_SIGNALING_AND_PROLIFERATION,8.0,REACTOME_DISEASE
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,21.0,REACTOME_PROGRAMMED_CELL_DEATH
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,24.0,Signal Transduction
REACTOME_PROGRAMMED_CELL_DEATH,0.0,REACTOME_AUTOPHAGY
REACTOME_REGULATION_OF_TNFR1_SIGNALING,24.0,Signal Transduction
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,24.0,Signal Transduction
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,24.0,Signal Transduction
REACTOME_SIGNALING_BY_HEDGEHOG,24.0,Signal Transduction
REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2,16.0,Metabolism of proteins
REACTOME_MISMATCH_REPAIR,9.0,REACTOME_DNA_REPAIR
REACTOME_SIGNALING_BY_RETINOIC_ACID,24.0,Signal Transduction
REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL,24.0,Signal Transduction
REACTOME_RA_BIOSYNTHESIS_PATHWAY,24.0,Signal Transduction
REACTOME_MITOCHONDRIAL_TRANSLATION,16.0,Metabolism of proteins
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_DVL_INTERACTING_PROTEINS,24.0,Signal Transduction
REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR,8.0,REACTOME_DISEASE
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,15.0,Metabolism
REACTOME_ORGANIC_CATION_TRANSPORT,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_METABOLISM_OF_LIPIDS,15.0,Metabolism
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL,18.0,REACTOME_MUSCLE_CONTRACTION
REACTOME_PHASE_3_RAPID_REPOLARISATION,18.0,REACTOME_MUSCLE_CONTRACTION
REACTOME_CARDIAC_CONDUCTION,18.0,REACTOME_MUSCLE_CONTRACTION
REACTOME_PHASE_0_RAPID_DEPOLARISATION,18.0,REACTOME_MUSCLE_CONTRACTION
REACTOME_PHASE_2_PLATEAU_PHASE,18.0,REACTOME_MUSCLE_CONTRACTION
REACTOME_PHASE_1_INACTIVATION_OF_FAST_NAPLUS_CHANNELS,18.0,REACTOME_MUSCLE_CONTRACTION
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_PHYSIOLOGICAL_FACTORS,18.0,REACTOME_MUSCLE_CONTRACTION
REACTOME_ION_HOMEOSTASIS,18.0,REACTOME_MUSCLE_CONTRACTION
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES,8.0,REACTOME_DISEASE
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID,8.0,REACTOME_DISEASE
REACTOME_IRAK4_DEFICIENCY_TLR2_4,8.0,REACTOME_DISEASE
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,14.0,Immune System
REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION,14.0,Immune System
REACTOME_CLEC7A_DECTIN_1_SIGNALING,14.0,Immune System
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,8.0,REACTOME_DISEASE
REACTOME_ORGANIC_ANION_TRANSPORT,25.0,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,24.0,Signal Transduction
REACTOME_HEDGEHOG_OFF_STATE,24.0,Signal Transduction
REACTOME_CILIUM_ASSEMBLY,20.0,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE
REACTOME_ABC_TRANSPORTER_DISORDERS,8.0,REACTOME_DISEASE
REACTOME_SLC_TRANSPORTER_DISORDERS,8.0,REACTOME_DISEASE
REACTOME_DEFECTIVE_TPR_MAY_CONFER_SUSCEPTIBILITY_TOWARDS_THYROID_PAPILLARY_CARCINOMA_TPC,8.0,REACTOME_DISEASE
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,8.0,REACTOME_DISEASE
REACTOME_ACTIVATION_OF_HOX_GENES_DURING_DIFFERENTIATION,6.0,REACTOME_DEVELOPMENTAL_BIOLOGY
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,20.0,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE
REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM,20.0,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,20.0,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,20.0,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE
REACTOME_INTRAFLAGELLAR_TRANSPORT,20.0,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE
REACTOME_DECTIN_2_FAMILY,14.0,Immune System
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,14.0,Immune System
REACTOME_CD209_DC_SIGN_SIGNALING,14.0,Immune System
REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM,20.0,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,24.0,Signal Transduction
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,24.0,Signal Transduction
REACTOME_RHO_GTPASES_ACTIVATE_CIT,24.0,Signal Transduction
REACTOME_RHO_GTPASES_ACTIVATE_KTN1,24.0,Signal Transduction
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,24.0,Signal Transduction
REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION,24.0,Signal Transduction
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,24.0,Signal Transduction
REACTOME_RHO_GTPASES_ACTIVATE_PAKS,24.0,Signal Transduction
REACTOME_TP53_REGULATES_METABOLIC_GENES,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_LIGAND_RECEPTOR_INTERACTIONS,24.0,Signal Transduction
REACTOME_HEDGEHOG_ON_STATE,24.0,Signal Transduction
REACTOME_REGULATION_OF_TP53_ACTIVITY,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,12.0,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
REACTOME_ACTIVATION_OF_SMO,24.0,Signal Transduction
REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION,24.0,Signal Transduction
REACTOME_SIGNALING_BY_EGFRVIII_IN_CANCER,8.0,REACTOME_DISEASE
REACTOME_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_VARIANTS_IN_CANCER,8.0,REACTOME_DISEASE
